ID,HET,SMILES
2zir_fpp_lig,fpp,CC(C)CCCC(C)CCCC(C)CCO[PH](O)(O)O[PH](O)(O)O
2zir_nh7_lig,nh7,Cn1cncc1[C@@](O)(c1ccc(Cl)cc1)c1cc2cc(C(=O)NN3CCOCC3)cc(-c3ccccc3)c2o1
2zis_fpp_lig,fpp,CC(C)CCCC(C)CCCC(C)CCO[PH](O)(O)O[PH](O)(O)O
2zis_nh8_lig,nh8,Cn1cncc1[C@@](O)(c1ccc(C#N)cc1)c1cc2cc([N+](=O)[O-])cc(-c3cccc(C#N)c3)c2o1
2zit_nad_lig,nad,NC(O)C1CCCN([C@@H]2O[C@H](CO[PH](O)(O)O[PH](O)(O)OC[C@H]3O[C@@H](N4CNC5C(N)NCNC54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C1
2ziz_ad3_lig,ad3,NC1NCCC2C1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2zj0_2fa_lig,2fa,N[C@H]1N[C@H](F)NC2[C@H]1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2zj1_arj_lig,arj,NC1NCNC2C1NCN2[C@@H]1CC(CO)[C@@H](O)[C@H]1O
2zj3_g6p_lig,g6p,O[C@@H]1[C@@H](O)[C@@H](O)O[C@H](CO[PH](O)(O)O)[C@H]1O
2zj4_agp_lig,agp,N[C@@H](CO)[C@@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O
2zjf_bsu_lig,bsu,OC(NC1CCCCC1)NC1CCCCC1
2zju_im4_lig,im4,ON(O)NC1NCCN1CC1CCC(Cl)NC1
2zjv_ct4_lig,ct4,CNC(NCC1CNC(Cl)S1)NN(O)O
2zjw_ref_lig,ref,OC1CC2C(O)OC3C(O)C(O)CC4C(O)OC(C1O)C2C43
2zkc_bpz_lig,bpz,OC1CCC(C2(C3CCC(O)CC3)CCCCC2)CC1
2zl9_vda_lig,vda,CCC(O)(CC)CS[C@@H](C)[C@H]1CC[C@H]2[C@H](CC[C@H]3C[C@@H](O)[C@H](OCCO)[C@H](O)C3)CCC[C@]12C
2zla_vdb_lig,vdb,CCC(O)(CC)CS[C@H](C)C1CC[C@H]2[C@@H](CCC3C[C@@H](O)C(OCCO)[C@H](O)C3)CCC[C@]12C
2zlc_vdx_lig,vdx,CC1C(CCC2CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
2zm1_ksf_lig,ksf,Cl[C@@H]1CCCCC1NC1NCC(C2CCCCC2)N2CNCC12
2zm3_575_lig,575,OC1NC(O)C(CNC2CCC(CN3CCCC3)CC2)C2CC(Br)CCC12
2zm4_ksm_lig,ksm,CC1CCCC(Cl)C1NC1NC2CCC(N3CCN[C@@H](C)C3)CC2N2CNCC12
2zmb_pxb_lig,pxb,CC[C@@H](O)NS(O)(O)C1CCC(C2C(C)ONC2C2CCCCC2)CC1
2zmc_7pe_lig,7pe,OCCOCCOCCOCCOCCO
2zmd_537_lig,537,OC1C2CCCCC2C2NNC3CCCC1C32
2zmd_7pe_lig,7pe,OCCOCCOCCOCCOCCO
2zmh_nya_lig,nya,CC1[C@H](O)CC(CCC2CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O
2zmi_tt2_lig,tt2,CC1[C@H](O)CC(CC[C@H]2CCC[C@]3(C)[C@@H]([C@@H](C)CCC[C@@H](O)[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O
2zmj_mi4_lig,mi4,CC1[C@H](O)CC(CCC2CCC[C@]3(C)[C@@H]([C@@H](C)CCC[C@@H](O)C[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O
2zmm_35b_lig,35b,CNC(O)N(C1CCCCC1)C1CCCC(C2SC(C(O)O)C(OCC(O)O)[C@H]2Br)C1
2zn7_410_lig,410,OC(O)COC1C(Br)C(C2CCCC(N(C3CCCCC3)C(O)C3CCCCC3)C2)SC1C(O)O
2znn_s44_lig,s44,CCCOC1CCC(C[C@H](CC)C(O)O)CC1CNC(O)C1CCC([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)CC1
2zno_s44_lig,s44,CC[C@@H](CC1CCCC(CNC(O)C2CCC([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)CC2)C1)C(O)O
2znp_k55_lig,k55,CCCCOC1CCC(C[C@H](CC)C(O)O)CC1CNC(O)C1CCC(C(F)(F)F)CC1F
2znq_401_lig,401,CC[C@@H](CC1CCC(OC)C(CNC(O)C2CCC(C(F)(F)F)CC2F)C1)C(O)O
2zog_bes_lig,bes,CC(C)C[C@H](NC(O)[C@@H](O)[C@H](N)CC1CCCCC1)C(O)O
2zoq_5id_lig,5id,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2zox_png_lig,png,OC[C@H]1O[C@@H](OC2CCC(N(O)O)CC2)[C@H](O)[C@@H](O)[C@@H]1O
2zp1_iyr_lig,iyr,N[C@@H](CC1CCC(O)C(I)C1)C(O)O
2zp3_mrd_lig,mrd,C[C@@H](O)CC(C)(C)O
2zp4_mrd_lig,mrd,C[C@@H](O)CC(C)(C)O
2zpt_a3p_lig,a3p,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O[PH](O)(O)O)[C@H]1O
2zq2_13u_lig,13u,NC(N)C1CCC(CNC(O)[C@@H]2CCCN2C(O)CNC2CCCCCCC2)CC1
2zr2_amp_lig,amp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
2zr4_1pg_lig,1pg,COCCOCCOCCOCCOCCO
2zr5_1pg_lig,1pg,COCCOCCOCCOCCOCCO
2zr6_1pg_lig,1pg,COCCOCCOCCOCCOCCO
2zru_fmn_lig,fmn,CC1C[C@H]2[C@@H](C[C@H]1C)N[C@H]1[C@@H](N[C@H](O)N[C@@H]1O)N2C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O
2zrv_fnr_lig,fnr,C[C@@H]1C[C@@H]2NC3[C@H](O)N[C@H](O)N[C@H]3N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O)[C@H]2C[C@@H]1C
2zrw_fmn_lig,fmn,CC1C[C@@H]2N[C@@H]3[C@@H](O)NC(O)N[C@@H]3N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O)[C@H]2CC1C
2zrw_ipr_lig,ipr,CC(C)CCO[P@](=O)(O)OP(=O)(O)O
2zrx_dma_lig,dma,CC(C)=CCO[P@](=O)(O)OP(=O)(O)O
2zrx_fmn_lig,fmn,CC1C[C@@H]2NC3[C@@H](N[C@H](O)N[C@@H]3O)N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O)[C@H]2C[C@@H]1C
2zs9_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
2zs9_pau_lig,pau,CC(C)(CO)[C@@H](O)[C@H](O)NCCC(O)O
2zsa_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
2zsa_paz_lig,paz,CC(C)(CO[PH](O)(O)O)[C@@H](O)C(O)NCCC(O)O
2zsb_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
2zsd_coa_lig,coa,CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS
2zse_acp_lig,acp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]1O
2zse_pau_lig,pau,CC(C)(CO)[C@@H](O)C(O)NCCC(O)O
2zsf_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
2zsh_ga3_lig,ga3,CC1C[C@]23C[C@@]1(O)CCC2[C@@]12CC[C@H](O)[C@@](C)(C(O)O1)[C@H]2[C@@H]3C(O)O
2zsi_ga4_lig,ga4,CC1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(O)O1)[C@H]2[C@@H]3C(O)O
2zt5_b4p_lig,b4p,NC1NCNC2C1NCN2[C@@H]1O[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O[PH](O)(O)OC[C@@H]2O[C@@H](N3CNC4C(N)NCNC43)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
2zt6_apc_lig,apc,NC1NCNC2C1NCN2[C@@H]1O[C@@H](CO[PH](O)(O)C[PH](O)(O)O[PH](O)(O)O)[C@H](O)[C@H]1O
2zt7_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@H](O)[C@H]1O
2zt8_drv_lig,drv,NCC(O)NS(O)(O)OC[C@@H]1O[C@@H](N2CNC3C(N)NCNC32)[C@H](O)[C@H]1O
2zth_sam_lig,sam,C[S@@H](CC[C@H](N)C(O)O)C[C@H]1O[C@@H](N2CNC3C(N)NCNC32)[C@H](O)[C@@H]1O
2ztx_dtz_lig,dtz,[SH][Zn][SH]
2zv2_609_lig,609,OC(O)C1CCC2C3C1CCCC3C(O)N1C3CCCCC3N[C@@H]21
2zv8_anp_lig,anp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)N[PH](O)(O)O)[C@@H](O)[C@H]1O
2zv9_pp2_lig,pp2,CC(C)(C)N1NC(C2CCC(Cl)CC2)C2C(N)NCNC21
2zva_1n1_lig,1n1,CC1NC(NC2NCC(C(O)NC3C(C)CCCC3Cl)S2)CC(N2CCN(CCO)CC2)N1
2zvj_kom_lig,kom,OC1C[C@H](C2CCCCC2)C2CCC(O)C(O)C2O1
2zxc_2ed_lig,2ed,CCCC[C@@H](O)[C@@H](CO)NC(C)O
2zxg_s23_lig,s23,C[C@H](N)[PH](O)(O)C[C@@H](CC1CCCCC1)C(O)N[C@@H](CC1CCCCC1)C(O)O
2zxm_jb1_lig,jb1,CCCC[C@@H](CCO)[C@@H](C)[C@H]1CC[C@H]2C(CCC3C[C@@H](O)C[C@H](O)[C@@H]3C)CCC[C@]12C
2zxn_jc1_lig,jc1,CCCC[C@@H](CCO)[C@H](C)[C@H]1CC[C@H]2[C@@H](CCC3C[C@@H](O)C[C@H](O)C3C)CCC[C@]12C
2zxu_dst_lig,dst,CC(C)CCS[PH](O)(O)O[PH](O)(O)O
2zxz_p26_lig,p26,CC1(C)CC(C)(C)C2C[C@@H](C3(C4CCC(C(O)O)CC4)OCCO3)CCC21
2zy0_21p_lig,21p,C[Si]1(C)C[Si](C)(C)C2CC(C3(C4CCC(C(O)O)CC4)OCCO3)CCC21
2zy1_830_lig,830,O[C@@H](C[PH](O)(O)O)NCCCC1CCC[C@@H](OC2CCCCC2)C1
2zyb_ksl_lig,ksl,CC1CCC[C@@H](C)C1N[C@@H]1NCC(C2CCCCC2)N2CNC[C@H]12
2zyd_glo_lig,glo,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
2zyj_pgu_lig,pgu,CC1NCC(CO[PH](O)(O)O)C(CN[C@@H](CCC(O)O)C(O)O)C1O
2zyu_pps_lig,pps,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)OS(O)(O)O)[C@@H](O[PH](O)(O)O)[C@H]1O
2zz1_bmp_lig,bmp,OC1C[C@@H](O)NC(O)N1[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
2zz2_6cn_lig,6cn,NC[C@H]1CC(O)N[C@H](O)N1[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
2zz5_6cn_lig,6cn,NC[C@H]1CC(O)NC(O)N1[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
2zz7_bmp_lig,bmp,OC1CC(O)N([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
2zzg_a5a_lig,a5a,C[C@H](N)C(O)NS(O)(O)OC[C@H]1O[C@@H](N2CNC3C(N)NCNC32)[C@H](O)[C@@H]1O
3a06_fom_lig,fom,C[PH](O)(O)O
3a0i_aji_lig,aji,CC1CSC(N[C@H](O)[C@H]2NC(S[C@@H]3NNCN3C)CCC2SC2CCC(F)CC2)N1
3a13_cap_lig,cap,OC(O)[C@@](O)(CO[PH](O)(O)O)[C@H](O)[C@H](O)CO[PH](O)(O)O
3a29_2t0_lig,2t0,Nc1nc2c(s1)CCc1ccc(OP(=O)(O)O)cc1-2
3a2c_pdy_lig,pdy,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1
3a2h_tej_lig,tej,CC1C[C@H](C[C@H](C)[C@H]2CC[C@H]3C(CCC4C[C@@H](O)C[C@H](O)[C@@H]4C)CCC[C@]23C)OC1O
3a2i_tej_lig,tej,CC1C[C@H](C[C@H](C)[C@H]2CC[C@H]3C(CCC4C[C@@H](O)C[C@H](O)C4C)CCC[C@]23C)OC1O
3a2j_tej_lig,tej,CC1C[C@H](C[C@H](C)[C@H]2CC[C@H]3C(CCC4C[C@@H](O)C[C@H](O)C4C)CCC[C@]23C)OC1O
3a3z_2mv_lig,2mv,CC1C(CCC2CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C)C[C@H](CC(C)(C)O)CO2)C[C@@H](O)[C@H](C)[C@@H]1O
3a40_23r_lig,23r,C[C@@H]1[C@H](O)[C@H](C)C(CC[C@H]2CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C)C[C@@H](CC(C)(C)O)CO2)C[C@H]1O
3a4g_pg0_lig,pg0,COCCOCCO
3a4o_stu_lig,stu,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)N1[C@H]3CCCC[C@@H]3[C@H]3C4CN[C@H](O)C4C4C5CCCCC5N2C4[C@@H]31
3a4p_dfq_lig,dfq,CNC(O)CC[C@@H]1CNC2CCC(O[C@H](C)C3C(Cl)CCC(F)C3Cl)CC2C1
3a50_vd3_lig,vd3,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC3C[C@@H](O)CCC3C)CCC[C@]12C
3a51_vdy_lig,vdy,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2C(CCC3C[C@@H](O)CC[C@@H]3C)CCC[C@]12C
3a5y_kaa_lig,kaa,NCCCC[C@H](N)C(O)NS(O)(O)OC[C@H]1O[C@@H](N2CNC3C(N)NCNC32)[C@H](O)[C@@H]1O
3a62_stu_lig,stu,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)N1C3CCCCC3C3C4CNC(O)C4C4C5CCCCC5N2C4C31
3a73_myr_lig,myr,CCCCCCCCCCCCCC(=O)O
3a73_pj2_lig,pj2,CCCCC[C@H](O)CC=C1C(=O)C=C[C@@H]1CC=CCCCC(=O)O
3a74_b4p_lig,b4p,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[P@@](=O)(O)O[P@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
3a74_lyn_lig,lyn,NC(=O)[C@@H](N)CCCC[NH3+]
3a78_3ev_lig,3ev,CC1C(CCC2CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@H](O)C[C@@H]1O
3a7d_fbn_lig,fbn,NC1NCNC2C1NCN2[C@@H]1O[C@H](CN2C[C@@H](CNC(O)C3CC(N(O)O)CC(O)C3O)NN2)[C@@H](O)[C@H]1O
3a7h_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3a7i_ade_lig,ade,NC1NCNC2NCNC12
3a7j_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3a7r_laq_lig,laq,N[C@H]1NCN[C@H]2[C@@H]1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[C@H](O)CCCC[C@@H]2CCSS2)[C@@H](O)[C@H]1O
3a7y_o13_lig,o13,CN1CCC[C@@H](ONCC2CCC(C(N)N)CC2)C1
3a7z_o14_lig,o14,CN1CCC(ONCC2CCC(C(N)N)CC2)CC1
3a8i_c2f_lig,c2f,CN1[C@@H](CNC2CCC([C@@H](O)N[C@@H](CCC(O)O)C(O)O)CC2)CNC2N[C@@H](N)N[C@@H](O)[C@@H]21
3a8w_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3a9c_rub_lig,rub,OC(CO[PH](O)(O)O)[C@H](O)[C@H](O)CO[PH](O)(O)O
3a9e_754_lig,754,CCCOC1CC2C(C[C@H]1C(C)CCCC(C)CC(O)O)C(C)(C)CCC2(C)C
3a9e_rea_lig,rea,CC(CCCC(C)CC(O)O)CCC1C(C)CCCC1(C)C
3aau_gzc_lig,gzc,NC(N)NC1CCC(O)C(CNCCNC[C@H]2CC(NC(N)N)CC[C@@H]2O)C1
3aav_a2c_lig,a2c,N=C(N)c1ccc(O)c(C=NCCN=Cc2cc(C(=N)N)ccc2O)c1
3ac1_kzi_lig,kzi,COC1CC(NC2NC(N[C@@H]3CCCC[C@@H]3N)CNC2C(N)O)CC(OC)C1
3ac2_kse_lig,kse,COC1CC(NC2NN3C(NCC(C)(C)N)CC(C)NC3[C@H]2C(N)O)CC(OC)C1
3ac3_ksh_lig,ksh,CCC1CC(N2CCC[C@@H]2CO)N2NC(NC3CC(OC)CC(OC)C3)C(C(N)O)C2N1
3ac4_kzl_lig,kzl,COC1CC(NC2NC(NC(C)(C)CN)N3CNNC3C2C(N)O)CC(OC)C1
3ac5_kzm_lig,kzm,COC1CC(NC2NC(N[C@@H]3CCCC[C@@H]3N)N3NC(C4CCCC(O)C4)NC3C2C(N)O)CC(OC)C1
3ac8_ksk_lig,ksk,COC1CC(NC2NN3C(NCC(C)(C)N)CC(C4CC4)NC3C2C(N)O)CC(OC)C1
3acj_kss_lig,kss,CCSC1NC(C2CCC(OC)[C@@H](OC)C2)CC2NCCN21
3ack_ksr_lig,ksr,COC1CCC2[C@@H](C1)[C@@H](C1CC3NCCNC3N1)CN2C
3acl_3f1_lig,3f1,C[S@@H](NS(O)(O)[C@H]1CC[C@@H](C)CC1)C1CCC(OCC2CCCCC2)CC1
3acw_651_lig,651,O[C@]1(C2CCC(C3CCCCC3)CC2)CN2CCC1CC2
3acx_673_lig,673,CCCC1C[C@H](C2CCCCC2)CC[C@@H]1OCCCNC(C)C
3acy_702_lig,702,O[PH](O)(O)[C@@H](CCCC1CCCC(OC2CCCCC2CC2CCCCC2)C1)S(O)(O)O
3ad4_kbm_lig,kbm,COC1CCC2OC(C(O)C3CCC(Cl)CC3)CC2C1
3ad5_5pb_lig,5pb,OC(CS[C@H]1NNC(O)N1C1CCC(OCC2CCCCC2)CC1)C1CCC(Cl)CC1
3ad6_ksc_lig,ksc,COC1CCC(NC2NN3C(NCC4CC4)CC(C)NC3C2C(N)O)CC1
3adz_ps7_lig,ps7,CC(C)CCC[C@H](C)CCC[C@H](C)C[C@@H]1[C@@H](CO[PH](O)(O)O[PH](O)(O)O)[C@]1(C)CCC[C@@H](C)CCCC(C)C
3ae0_ggs_lig,ggs,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCS[P@@](=O)(O)OP(=O)(O)O
3aez_gdp_lig,gdp,N[C@H]1NC(O)[C@H]2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3aez_paz_lig,paz,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)O
3af0_gdp_lig,gdp,N[C@@H]1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)[C@H]2N1
3af0_pau_lig,pau,CC(C)(CO)[C@@H](O)C(O)NCCC(O)O
3af1_gdp_lig,gdp,NC1NC2C(NCN2[C@@H]2O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]2O)[C@@H](O)N1
3af2_acp_lig,acp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]1O
3af3_gcp_lig,gcp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3af3_pau_lig,pau,CC(C)(CO)[C@@H](O)C(O)NCCC(O)O
3af4_gcp_lig,gcp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3afr_icj_lig,icj,CCCC[C@@H](C[C@@H](O)C(C)C)[C@@H](C)[C@H]1CC[C@H]2[C@@H](CCC3C[C@@H](O)C[C@H](O)C3C)CCC[C@]12C
3aga_rcc_lig,rcc,CCC1C(O)NC(CC2NC(C3C4NC(CC5NC(CO)C(C)C5CC)C(C)C4C(O)[C@@H]3C(O)OC)[C@@H](CCC(O)O)[C@@H]2C)C1C
3agc_rcc_lig,rcc,CCC1C(O)NC(C[C@H]2NC(C3C4NC(CC5NC(CO)C(C)C5CC)C(C)C4C(O)[C@@H]3C(O)OC)[C@@H](CCC(O)O)[C@@H]2C)C1C
3ai8_hnq_lig,hnq,OC1CCC(N(O)O)C2CCCNC12
3aiq_hbo_lig,hbo,COC1CCC2C(C1)O[C@@H](O)C(O)N2O
3ajm_4ip_lig,4ip,O=[P@]([O-])(O)O[C@@H]1[C@@H](O)[C@H](O[P@](=O)([O-])O)[C@H](O)[C@H](O[P@@](=O)([O-])O)[C@H]1O[P@](=O)([O-])O
3akg_ahr_lig,ahr,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O
3aki_ah8_lig,ah8,[N-]=[N+]=N[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
3akn_11d_lig,11d,CN(C)[C@@H]1CCCC2C1CCC[C@H]2S(O)(O)NCCCCCCCCCCC(O)O
3aln_anp_lig,anp,NC1NCNC2C1NCN2[C@H]1O[C@@H](CO[PH](O)(O)O[PH](O)(O)N[PH](O)(O)O)[C@H](O)[C@@H]1O
3am9_fyo_lig,fyo,N#Cc1cc(-c2n[nH]c(C3=CC(=O)NC(=O)C3)n2)cc(=O)[nH]1
3am9_mos_lig,mos,[OH][Mo][SH]
3am9_mte_lig,mte,Nc1nc2c(c(=O)[nH]1)N[C@H]1C(S)=C(S)[C@@H](COP(=O)(O)O)O[C@H]1N2
3ama_ske_lig,ske,NC1NC(NC2CCC(S(N)(O)O)CC2)NN1[C@H](O)C1C(F)CCCC1F
3amb_vx6_lig,vx6,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1
3amr_ihs_lig,ihs,OS(O)(O)O[C@H]1[C@H](OS(O)(O)O)[C@@H](OS(O)(O)O)[C@H](OS(O)(O)O)[C@@H](OS(O)(O)O)[C@H]1OS(O)(O)O
3amt_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3amu_apc_lig,apc,N[C@H]1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)C[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3amy_agi_lig,agi,OC1CCC(C2CC(O)C3C(O)CC(O)CC3O2)CC1
3amz_mos_lig,mos,[OH][Mo][SH]
3amz_mte_lig,mte,Nc1nc2c(c(=O)[nH]1)N[C@H]1C(S)=C(S)[C@@H](COP(=O)(O)O)O[C@H]1N2
3amz_urc_lig,urc,OC1NC(O)C2N[C@H](O)NC2N1
3an1_urc_lig,urc,OC1NC(O)[C@H]2NC(O)NC2N1
3anl_syc_lig,syc,O[PH](O)(O)CC1CCCCN1
3anm_syd_lig,syd,O[PH](O)(O)C[C@@H]1CCC(C2CCCCC2)CN1
3ann_sye_lig,sye,O[PH](O)(O)CC1CCC2CCCCC2N1
3anq_ehb_lig,ehb,CCN1C(CC(C)O)SC2CCC(O)CC21
3anr_hrm_lig,hrm,COC1CCC2C(C1)NC1C(C)NCCC21
3ans_s38_lig,s38,NCC1CCC(C(O)N[C@H]2C[C@@H]2C2CCCCC2)CC1
3ant_s82_lig,s82,CC(C)C1NOC(C2CCN(C(O)N[C@H]3C[C@@H]3C3CCCCC3)CC2)N1
3ao2_avx_lig,avx,CN1NC([C@@H]2CC(Br)C3OCOC3C2)CC1N
3ao3_bmc_lig,bmc,CN1NC(C2CCC3OCOC3C2)CC1C(O)O
3ao4_833_lig,833,CN1NC(C2CCC3OCOC3C2)CC1N
3ao5_bby_lig,bby,CN1NC(N)CC1C1CC(Br)C2OCOC2C1
3aoc_ery_lig,ery,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
3aod_rfp_lig,rfp,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
3aox_emh_lig,emh,CCC1CC2C(O)C3C4CCC(CN)CC4NC3C(C)(C)C2CC1N1CCC(N2CCOCC2)CC1
3apc_mmd_lig,mmd,CS(O)(O)N1CCC2C(C3CNC(N)NC3)NC(N3CCOCC3)NC21
3apd_mmy_lig,mmy,NC1NCC(C2NC(N3CCOCC3)NC3C2CCN3C2CCCNC2)CN1
3apf_bmw_lig,bmw,OC1CCCC(C2NC(N3CCOCC3)NC3C2CCN3C2CCC3NCNC3C2)C1
3apu_pg4_lig,pg4,OCCOCCOCCOCCO
3apv_tp0_lig,tp0,CN(C)CCCC1C2CCCCC2CCC2CCCC[C@@H]21
3apw_dp0_lig,dp0,CC(C)N(CC[C@](C(N)O)(C1CCCCC1)C1CCCCN1)C(C)C
3apx_z80_lig,z80,CN(C)CCCN1C2CCCCC2SC2CCC(Cl)CC21
3aq0_isy_lig,isy,CC(C)CCS[PH](O)(O)O[PH](O)(O)O
3aq0_ppv_lig,ppv,O[PH](O)(O)O[PH](O)(O)O
3aqa_byh_lig,byh,CN1C2CCCCC2N(CCSC2NC3CCCCC3N2)C1S
3aqc_2de_lig,2de,CC(C)CCCC(C)CCCCCCO[PH](O)(O)O[PH](O)(O)O
